City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,san antonio de pale,-1.4014,5.6325,23.68,89,50,4.86,GQ,1693515042
367,regina,50.4501,-104.6178,22.99,42,75,6.17,CA,1693514852
368,kiunga,-6.1219,141.2906,20.29,95,66,1.26,PG,1693515092
369,douglas,41.3,-96.167,28.93,45,0,4.63,US,1693515092
370,miri,4.4148,114.0089,24.08,100,40,2.06,MY,1693515092
371,skopin,53.8249,39.5505,16.38,67,0,3.3,RU,1693515093
372,primero de mayo,-32.2552,-58.4228,19.75,41,2,3.08,AR,1693515093
373,tadine,-21.55,167.8833,22.45,90,100,2.67,NC,1693515059
374,guaratinga,-16.5667,-39.5667,22.88,91,36,2.27,BR,1693515094
375,valderice,38.0401,12.6151,23.5,78,0,2.57,IT,1693515094
376,santa terezinha,-29.9002,-50.0904,16.08,87,69,4.13,BR,1693515095
377,kabare,-2.4683,28.8242,18.71,76,76,1.2,CD,1693515095
378,kone,-21.0595,164.8658,22.64,78,83,1.9,NC,1693515026
379,naro moru,-0.1676,37.0213,13.26,91,88,3.25,KE,1693515096
380,mazagao,-0.115,-51.2894,33.03,50,0,3.08,BR,1693515096
381,mata-utu,-13.2816,-176.1745,27.26,81,100,9.51,WF,1693515096
382,jamjamal,35.5365,44.8317,28.19,27,4,2.85,IQ,1693515097
383,hammerfest,70.6634,23.6821,12.25,87,0,2.57,NO,1693515097
384,hilo,19.7297,-155.09,28.3,62,100,3.09,US,1693515085
385,guiuan,11.0333,125.7247,28.61,79,63,6.85,PH,1693515098
386,tofol,5.3248,163.0078,28.58,71,96,2.47,FM,1693515098
387,massawa,15.6097,39.45,34.77,49,56,1.04,ER,1693515098
388,weno,7.4515,151.8468,28.61,78,100,6.07,FM,1693515099
389,kemerovo,55.3333,86.0833,15.83,100,100,5.0,RU,1693514995
390,castres,43.5833,2.1667,21.21,67,0,3.09,FR,1693515099
391,jiexiu,37.0244,111.9125,21.76,54,99,0.73,CN,1693515100
392,black river,18.0264,-77.8487,32.06,64,57,8.05,JM,1693515101
393,el calafate,-50.3408,-72.2768,2.33,87,71,1.95,AR,1693515101
394,villa emilio carranza,19.9667,-96.6,30.49,71,3,4.22,MX,1693515101
395,nanao,37.05,136.9667,26.77,79,100,1.8,JP,1693515102
396,livny,52.4253,37.6069,18.45,43,56,2.84,RU,1693514940
397,klaksvik,62.2266,-6.589,10.51,79,91,4.82,FO,1693515102
398,jardim,-21.4803,-56.1381,31.89,39,26,1.51,BR,1693515103
399,colby,39.3958,-101.0524,36.03,28,0,10.29,US,1693515103
400,middle island,40.8843,-72.9373,25.7,48,0,6.69,US,1693514988
401,salinas,36.6777,-121.6555,28.08,69,0,5.66,US,1693514898
402,daru,-9.0763,143.2092,22.56,74,95,4.63,PG,1693515104
403,arkhangel'sk,64.5401,40.5433,13.57,91,99,4.11,RU,1693514977
404,ust'-kulom,61.6864,53.6902,8.73,94,16,2.41,RU,1693515105
405,fergus falls,46.283,-96.0776,28.59,50,0,10.8,US,1693515105
406,kapuskasing,49.4169,-82.4331,22.05,37,40,2.06,CA,1693514925
407,antonio enes,-16.2325,39.9086,22.73,82,1,1.18,MZ,1693515106
408,asau,46.4333,26.4,15.71,74,39,2.57,RO,1693515106
409,luderitz,-26.6481,15.1594,14.81,76,0,8.03,NA,1693514975
410,urucui,-7.2294,-44.5561,34.49,21,10,2.96,BR,1693515107
411,boca suno,-0.7167,-77.1333,34.77,61,86,0.94,EC,1693515107
412,suva,-18.1416,178.4415,23.71,94,75,2.57,FJ,1693515022
413,taiyuan,37.8694,112.5603,20.92,78,100,3.0,CN,1693515108
414,homer,59.6425,-151.5483,17.24,65,40,5.14,US,1693515108
415,phalodi,27.1333,72.3667,30.04,46,0,7.57,IN,1693515108
416,zeya,53.75,127.2667,11.0,94,42,0.5,RU,1693515109
417,ugurludag,40.4463,34.4526,23.79,36,8,2.62,TR,1693515109
418,kingston,17.997,-76.7936,32.53,74,40,11.83,JM,1693514864
419,pyay,18.8167,95.2167,23.99,95,100,1.2,MM,1693515110
420,belmonte,-15.8631,-38.8828,24.81,84,82,3.98,BR,1693515110
421,cockburn town,21.4612,-71.1419,29.09,79,100,6.31,TC,1693514850
422,sengkang,-4.1279,120.0297,19.86,80,19,1.71,ID,1693515111
423,salaqi,40.5414,110.5108,19.2,37,100,2.88,CN,1693515111
424,sola,-13.8833,167.55,25.67,83,7,1.12,VU,1693515112
425,qa'en,33.7265,59.1844,18.95,38,3,2.83,IR,1693515112
426,north bend,43.4065,-124.2243,18.81,94,100,4.63,US,1693515112
427,timimoun,29.2639,0.231,38.21,11,0,2.06,DZ,1693515113
428,brandon,27.9378,-82.2859,33.97,77,100,6.17,US,1693515113
429,akure,7.2526,5.1931,21.95,99,100,1.13,NG,1693515113
430,mbanza-ngungu,-5.25,14.8667,23.71,60,72,2.14,CD,1693515114
431,zapolyarnyy,69.4154,30.8136,10.6,89,100,2.27,RU,1693515114
432,praia,14.9215,-23.5087,28.3,83,75,5.66,CV,1693515114
433,arab,34.3182,-86.4958,28.15,53,0,1.25,US,1693515115
434,luanda,-8.8368,13.2343,22.0,88,40,2.57,AO,1693515016
435,miajadas,39.1513,-5.9084,25.61,22,68,1.86,ES,1693515115
436,prado,-17.3411,-39.2208,23.61,89,51,4.69,BR,1693515116
437,pirallahi,40.4723,50.333,24.08,61,0,2.62,AZ,1693515116
438,st. john's,47.5649,-52.7093,18.97,93,100,11.32,CA,1693515092
439,carboneras,37.0015,-1.9213,25.28,62,0,2.87,ES,1693515117
440,la'ie,21.6477,-157.9253,28.98,67,1,2.68,US,1693515117
441,mabaruma,8.2,-59.7833,28.97,71,12,3.0,GY,1693515118
442,inhambane,-23.865,35.3833,20.84,85,0,4.19,MZ,1693515118
443,puerto deseado,-47.7503,-65.8938,9.82,45,100,16.53,AR,1693515118
444,woolgoolga,-30.1106,153.2007,11.13,82,0,2.19,AU,1693515119
445,coquimbo,-29.9533,-71.3436,16.85,72,0,5.66,CL,1693515119
446,gerash,27.6652,54.1371,31.08,54,1,1.22,IR,1693515119
447,xilin hot,43.9667,116.0333,11.54,58,7,1.02,CN,1693515120
448,redwood falls,44.5394,-95.1169,28.01,47,0,9.26,US,1693515120
449,sarina,-21.4333,149.2167,16.45,1,3,2.03,AU,1693515120
450,nyurba,63.2842,118.3319,3.39,65,96,5.39,RU,1693515121
451,alpine,32.835,-116.7664,34.76,47,0,1.79,US,1693515121
452,khandyga,62.6667,135.6,15.22,81,100,1.99,RU,1693515121
453,la passe,45.5549,-0.8967,20.13,91,12,2.97,FR,1693515122
454,sao francisco,-15.9486,-44.8644,30.54,36,23,1.59,BR,1693515075
455,puerto baquerizo moreno,-0.9,-89.6,27.55,69,40,7.72,EC,1693515122
456,sarkand,45.41,79.9186,12.29,54,18,1.26,KZ,1693515123
457,taoudenni,22.6783,-3.9836,39.48,19,9,3.99,ML,1693515124
458,kailua-kona,19.6406,-155.9956,29.17,71,75,6.69,US,1693515124
459,khowy,38.5503,44.9521,22.54,34,0,0.61,IR,1693515124
460,tiflet,33.8947,-6.3065,18.33,74,17,1.72,MA,1693515125
461,agua dulce,18.1333,-94.1333,31.0,65,9,4.03,MX,1693515125
462,punta gorda,26.9298,-82.0454,33.33,77,0,7.72,US,1693514893
463,newbiggin-by-the-sea,55.1853,-1.5147,13.46,91,0,0.51,GB,1693515126
464,mitu,1.1983,-70.1733,29.44,65,93,1.21,CO,1693515126
465,buala,-8.145,159.5921,26.04,85,100,1.79,SB,1693515126
466,ust-tsilma,65.441,52.1498,9.83,73,77,1.38,RU,1693515127
467,pointe aux piments,-20.0628,57.5131,21.31,71,15,5.45,MU,1693515127
468,tomatlan,19.9333,-105.25,32.37,60,97,4.41,MX,1693515127
469,serpa,37.9458,-7.5975,26.98,38,58,4.06,PT,1693515128
470,i-n-salah,27.1935,2.4607,38.02,13,3,4.56,DZ,1693515129
471,harper,4.375,-7.7169,25.16,88,54,4.37,LR,1693515129
472,matoury,4.8483,-52.3317,27.98,74,0,1.03,GF,1693515129
473,kargasok,59.0556,80.8572,15.42,98,100,2.12,RU,1693515130
474,arish,31.1316,33.7984,26.77,79,0,2.92,EG,1693515130
475,kittila,67.6647,24.8936,13.12,100,100,3.6,FI,1693515130
476,vize,41.5725,27.7658,26.02,84,32,2.27,TR,1693515131
477,semey,50.4111,80.2275,14.92,44,21,2.57,KZ,1693515131
478,kandi,11.1342,2.9386,23.98,86,95,1.81,BJ,1693515131
479,pulandian,39.3953,121.9669,17.8,77,40,1.05,CN,1693515133
480,san luis,-33.295,-66.3356,19.49,25,29,7.36,AR,1693515133
481,ulaangom,49.9811,92.0667,17.05,55,16,0.39,MN,1693515134
482,isangel,-19.55,169.2667,25.06,94,100,0.0,VU,1693515134
483,vadso,70.0744,29.7487,11.49,100,100,6.69,NO,1693515135
484,askoy,60.4092,5.226,14.42,100,0,2.57,NO,1693515135
485,doka,13.5167,35.7667,21.7,92,100,2.44,SD,1693515135
486,menongue,-14.6585,17.691,16.38,21,0,2.28,AO,1693515136
487,revda,56.801,59.9303,7.34,98,24,2.06,RU,1693515023
488,saldanha,-33.0117,17.9442,10.03,59,6,7.86,ZA,1693515136
489,camapua,-19.5314,-54.0439,28.1,52,86,2.08,BR,1693515137
490,mancio lima,-7.6142,-72.8958,35.04,46,40,3.6,BR,1693515137
491,al lagowa,11.4,29.1333,22.69,79,45,1.34,SD,1693515137
492,paka,4.6374,103.4368,26.96,83,100,0.0,MY,1693515138
493,pacific grove,36.6177,-121.9166,20.45,86,75,5.66,US,1693515138
494,corner brook,48.9667,-57.9484,11.09,88,100,5.27,CA,1693515138
495,iwaki,37.05,140.8833,24.87,95,76,0.45,JP,1693515139
496,nonsan,36.2039,127.0847,17.95,94,50,1.8,KR,1693515139
497,loei,17.4167,101.5,18.18,99,56,1.68,TH,1693515139
498,panorama,40.5878,23.0315,25.25,48,20,3.09,GR,1693515140
499,siwa oasis,29.2041,25.5195,29.34,35,0,6.88,EG,1693515049
500,valdosta,30.8327,-83.2785,31.97,69,75,0.0,US,1693514992
501,umm kaddadah,13.6017,26.6876,27.8,60,61,3.86,SD,1693515141
502,la mira,18.035,-102.3266,30.41,69,53,3.26,MX,1693515141
503,prachuap khiri khan,12.2167,99.75,25.08,77,100,3.27,TH,1693515142
504,sorsk,54.0033,90.2467,13.01,82,45,1.49,RU,1693515142
505,nyala,12.05,24.8833,23.22,78,34,2.6,SD,1693515143
506,ixtapa,20.7,-105.2,32.9,63,91,2.24,MX,1693515143
507,turpan,42.9333,89.1667,31.69,21,6,1.11,CN,1693515144
508,wamba,8.9333,8.6,23.37,89,42,1.36,NG,1693515144
509,polyarnyy,69.1989,33.4478,13.55,90,100,6.05,RU,1693515144
510,yssingeaux,45.1333,4.1167,14.7,78,65,1.04,FR,1693515145
511,vozhega,60.4725,40.2213,13.23,81,51,2.63,RU,1693515145
512,ocumare del tuy,10.1165,-66.7761,31.07,58,65,2.09,VE,1693515145
513,paraiso,9.8383,-83.8656,26.48,85,100,1.51,CR,1693515146
514,modasa,23.4667,73.3,26.22,69,26,3.06,IN,1693515146
515,zykovo,55.9519,93.1461,17.41,96,45,0.92,RU,1693515146
516,brookings,44.3114,-96.7984,29.19,23,34,9.69,US,1693514915
517,weinan,34.5036,109.5089,22.3,57,100,1.23,CN,1693515147
518,mujiayingzi,42.1167,118.7833,13.99,61,0,3.49,CN,1693515147
519,al jawf,29.5,38.75,28.54,14,0,3.65,SA,1693515148
520,filey,54.21,-0.2892,13.83,83,100,2.24,GB,1693515148
521,pingliang,35.5392,106.6861,18.86,67,100,1.36,CN,1693514965
522,cafayate,-26.073,-65.9761,21.31,30,0,5.17,AR,1693515035
523,tambopata,-12.7333,-69.1833,36.94,47,20,4.12,PE,1693515149
524,san mariano,7.5,126.0,23.04,89,98,1.31,PH,1693515150
525,bardai,11.65,7.2333,22.79,86,26,4.12,NG,1693515150
526,al kharijah,25.4514,30.5464,32.72,16,0,4.7,EG,1693515150
527,okhotsk,59.3833,143.3,14.55,92,100,4.12,RU,1693515151
528,shiyan,32.6475,110.7781,19.74,85,47,1.18,CN,1693515082
529,redencao,-4.2258,-38.7306,25.74,54,0,2.82,BR,1693515151
530,nenjiang,49.1833,125.2167,13.3,96,79,2.26,CN,1693515152
531,jinghong,21.991,100.7341,22.8,91,98,0.78,CN,1693515152
532,myanaung,18.2833,95.3167,24.6,91,87,0.59,MM,1693515153
533,sinabang,2.4803,96.3801,25.13,88,100,4.44,ID,1693515153
534,lefka,35.1106,32.8506,20.6,72,0,2.37,CY,1693515153
535,rawah,34.4816,41.9093,31.96,29,0,3.75,IQ,1693515154
536,usogorsk,63.4106,48.6872,11.82,83,97,1.64,RU,1693515045
537,novodvinsk,64.4165,40.8122,13.37,91,96,3.89,RU,1693515155
538,namtsy,62.7161,129.6658,6.73,85,90,6.87,RU,1693515155
539,nouadhibou,20.931,-17.0347,28.99,65,20,3.6,MR,1693515155
540,mili,6.0815,171.735,28.35,75,85,4.05,MH,1693515156
541,"laikit, laikit ii (dimembe)",1.4792,124.9735,23.47,83,20,2.06,ID,1693515156
542,labrador city,52.9463,-66.9114,9.95,46,75,5.14,CA,1693515156
543,egilsstadir,65.2653,-14.3948,7.95,93,40,3.09,IS,1693515059
544,nurdagi,37.1773,36.7419,27.99,88,1,2.81,TR,1693515157
545,whitecourt,54.1502,-115.6855,20.58,52,40,5.66,CA,1693515157
546,marquette,46.5333,-87.6335,25.46,49,7,0.45,US,1693515158
547,luau,-10.7073,22.2247,21.53,25,7,2.19,AO,1693515158
548,begun,24.9833,75.0,24.68,74,45,2.29,IN,1693514948
549,champerico,14.3,-91.9167,36.3,68,33,4.57,GT,1693515159
550,berastagi,3.1929,98.5092,17.15,96,100,1.72,ID,1693515159
551,dzhambeyty,50.2536,52.595,15.28,46,6,4.15,KZ,1693515160
552,tvoroyri,61.5556,-6.8111,10.48,86,100,7.76,FO,1693515160
553,san antonio oeste,-40.7319,-64.9477,15.7,33,100,11.73,AR,1693515067
554,cedeira,43.6797,-8.0209,19.66,84,1,3.97,ES,1693515161
555,tamandare,-8.7597,-35.1047,24.32,78,5,3.42,BR,1693515161
556,comala,19.3167,-103.75,31.1,56,65,2.49,MX,1693515162
557,mushie,-3.0167,16.9,28.27,52,98,1.52,CD,1693515162
558,yuzhno-kurilsk,44.0306,145.8556,20.07,98,100,6.92,RU,1693515163
559,vila franca do campo,37.7167,-25.4333,23.23,86,20,1.28,PT,1693515163
560,kertih,4.5141,103.4483,27.01,83,100,0.0,MY,1693515164
561,el reten,10.6114,-74.2682,37.34,57,45,4.14,CO,1693515164
562,port saint john's,-31.6229,29.5448,21.45,60,0,6.11,ZA,1693515164
563,kenai,60.5544,-151.2583,12.83,95,100,5.66,US,1693515052
564,antigonish,45.6169,-61.9986,15.08,92,91,1.79,CA,1693515165
565,tostado,-29.232,-61.7692,28.32,36,0,1.79,AR,1693515165
566,shira,54.4911,89.9531,13.54,78,28,2.01,RU,1693515166
567,salmon arm,50.6998,-119.3024,16.91,85,100,0.51,CA,1693515054
568,fort st. john,56.2499,-120.8529,19.94,52,75,4.63,CA,1693515028
569,ciudad lazaro cardenas,17.9583,-102.2,30.69,66,46,3.23,MX,1693515167
570,kanye,-24.9667,25.3327,14.79,27,0,3.15,BW,1693515167
571,emerald,-23.5333,148.1667,15.19,48,0,6.11,AU,1693515167
572,deir ez-zor,35.3359,40.1408,33.1,29,0,4.56,SY,1693515168
573,manokwari,-0.8667,134.0833,25.69,79,99,1.36,ID,1693515168
574,santa cruz,-17.8,-63.1667,33.7,55,40,7.2,BO,1693515168
575,baker city,44.7749,-117.8344,23.84,37,0,1.54,US,1693514981
576,singaraja,-8.112,115.0882,23.2,81,30,2.72,ID,1693515169
577,ghanzi,-21.5667,21.7833,18.19,26,1,4.25,BW,1693514937
578,huarmey,-10.0681,-78.1522,21.77,71,26,3.27,PE,1693515170
579,kasama,-10.2129,31.1808,18.04,42,28,0.93,ZM,1693515170
580,naze,28.3667,129.4833,26.51,90,100,8.44,JP,1693515170
581,port isabel,26.0734,-97.2086,38.05,57,0,7.6,US,1693515171
582,sidi akkacha,36.4647,1.3026,29.16,76,5,4.06,DZ,1693515171
583,mogocha,53.7333,119.7667,10.51,75,97,1.24,RU,1693515171
584,lensk,60.7253,114.9278,7.66,70,68,3.66,RU,1693515172
585,whakatane,-37.9585,176.9854,9.87,99,15,2.68,NZ,1693515172
586,jiangzi,28.95,89.6333,7.18,73,74,0.23,CN,1693515172
587,broken hill,-31.95,141.4333,6.75,95,0,4.11,AU,1693514938
